Time,X Position,Y Position,Total Track Time
1.70971831405023E+018,-0.241767719388008,0.352604776620865,
1.70971831410494E+018,-0.241766780614853,0.352610260248184,
1.70971831416313E+018,-0.24176587164402,0.352615684270859,
1.70971831422866E+018,-0.241765052080154,0.352620929479599,
1.70971831430214E+018,-0.241764277219772,0.352626115083694,
1.70971831437629E+018,-0.24176350235939,0.352631360292435,
1.70971831445008E+018,-0.241762772202492,0.352636575698853,
1.70971831452643E+018,-0.241762056946754,0.352641761302948,
1.70971831459841E+018,-0.241761401295662,0.352646857500076,
1.70971831466885E+018,-0.241760775446892,0.35265189409256,
1.70971831474159E+018,-0.241760149598122,0.352656841278076,
1.7097183148284E+018,-0.241759568452835,0.352661788463593,
1.70971831491303E+018,-0.241759017109871,0.352666288614273,
1.70971831501517E+018,-0.241758421063423,0.35267099738121,
1.70971831511786E+018,-0.241757974028587,0.352675467729568,
1.70971831521951E+018,-0.241757526993752,0.352679938077927,
1.70971831531425E+018,-0.241757079958916,0.352684408426285,
1.70971831536979E+018,-0.24175663292408,0.352688819169998,
1.70971831547809E+018,-0.241756185889244,0.352692991495132,
1.70971831553792E+018,-0.241755738854408,0.352697163820267,
1.70971831559561E+018,-0.241755083203316,0.352703362703323,
1.7097183156527E+018,-0.241754874587059,0.35270494222641,
